bodyId_pre,bodyId_post,weight
234292899,1104832963,14
234292899,1104837227,2
234292899,1104837598,3
234292899,1104841576,1
234292899,1105187274,2
234292899,1133890586,1
234292899,1135294306,1
234292899,1136204852,1
234292899,1136213460,1
234292899,1136273393,2
234292899,1136545839,8
234292899,1164187272,1
234292899,1166549374,2
234292899,1166885674,4
234292899,1167019934,1
234292899,1167235569,1
234292899,1195658585,2
234292899,1198960921,1
234292899,1199082254,2
234292899,1225605932,3
234292899,1227735330,1
234292899,1229784715,1
234292899,1254947903,1
234292899,1259027455,1
234292899,1279775029,1
234292899,1291370565,7
234292899,1442176747,1
234292899,1537327732,1
234292899,1600062551,1
234292899,5812986472,7
234292899,5813009284,1
234292899,5813009882,5
234292899,5813010809,8
234292899,5813012769,24
234292899,5813014777,1
234292899,5813016320,1
234292899,5813016853,3
234292899,5813020698,10
234292899,5813041497,26
234292899,5813041510,8
234292899,5813041610,11
234292899,5813048530,1
234292899,5813053685,6
234292899,5813058338,1
234292899,5813058368,1
234292899,5813071231,20
234292899,5813071475,11
234292899,5813079341,1
234292899,5813081818,1
234292899,5813082948,1
234292899,5813108066,4
234292899,5813127603,1
234292899,5813128313,1
234292899,5813128431,1
234292899,5901220093,1
235985275,203253072,1
235985275,203594169,4
235985275,203594175,2
235985275,203598499,1
235985275,203598504,1
235985275,203931040,2
235985275,204613133,10
235985275,204962646,2
235985275,265120677,2
235985275,265655867,1
235985275,295473813,13
235985275,295477903,1
235985275,295820069,2
235985275,295820085,3
235985275,295823782,1
235985275,295827899,1
235985275,296155122,1
235985275,296160764,11
235985275,296497316,14
235985275,296690817,3
235985275,296838079,1
235985275,296851261,1
235985275,296872415,3
235985275,296880800,8
235985275,297178509,2
235985275,300455904,8
235985275,325489440,3
235985275,326875404,3
235985275,326884203,2
235985275,326884264,1
235985275,327225145,9
235985275,327565511,1
235985275,327565800,7
235985275,327566137,4
235985275,328213227,4
235985275,357569240,2
235985275,357909813,1
235985275,358424052,1
235985275,360466268,3
235985275,388012215,12
235985275,388246273,4
235985275,388612388,1
235985275,451356082,2
235985275,481199836,12
235985275,483193732,9
235985275,540112974,6
235985275,668716892,12
235985275,697355826,3
235985275,726663601,4
235985275,732741880,1
235985275,757396504,1
235985275,787433966,1
235985275,787779388,3
235985275,795291970,4
235985275,850764542,25
235985275,851200326,46
235985275,855250466,3
235985275,885253510,4
235985275,885257860,15
235985275,885262169,35
235985275,885598938,9
235985275,885599043,2
235985275,885599260,1
235985275,885603391,3
235985275,885939366,3
235985275,885939922,15
235985275,885940095,1
235985275,885943890,2
235985275,885943948,2
235985275,885944105,1
235985275,885944205,1
235985275,885944508,8
235985275,885948438,1
235985275,886276864,67
235985275,886280616,2
235985275,886280796,1
235985275,886281051,14
235985275,886281163,13
235985275,886285443,9
235985275,886289222,2
235985275,886622166,2
235985275,886963259,1
235985275,911496103,9
235985275,915610725,1
235985275,915610815,5
235985275,915619188,1
235985275,915946994,1
235985275,916292026,1
235985275,916296656,2
235985275,916296860,1
235985275,916309801,2
235985275,916309838,6
235985275,916628962,6
235985275,916629686,1
235985275,916646694,4
235985275,916651038,10
235985275,916970165,1
235985275,916970190,2
235985275,916987393,3
235985275,917311067,15
235985275,917311482,1
235985275,917311549,1
235985275,917311596,1
235985275,917328229,3
235985275,917328617,1
235985275,917656984,3
235985275,917669507,2
235985275,917669951,2
235985275,917674256,48
235985275,918006572,1
235985275,920441518,4
235985275,947003825,3
235985275,947664053,1
235985275,947681574,3
235985275,948333576,15
235985275,948342102,1
235985275,948346463,1
235985275,948363394,2
235985275,948363764,15
235985275,948695601,1
235985275,948704521,3
235985275,948704770,6
235985275,948709216,1
235985275,949024399,2
235985275,949045811,18
235985275,977995787,11
235985275,979069882,2
235985275,979398348,3
235985275,979709436,2
235985275,979717680,1
235985275,979739046,1
235985275,979739054,2
235985275,980391392,4
235985275,980391580,2
235985275,1008693462,1
235985275,1009038430,9
235985275,1009721053,1
235985275,1010722557,6
235985275,1010727039,1
235985275,1011451632,3
235985275,1011460366,1
235985275,1011465025,4
235985275,1039383744,1
235985275,1042089826,1
235985275,1042089954,1
235985275,1042171582,1
235985275,1042461023,1
235985275,1042512810,2
235985275,1072472949,5
235985275,1072533704,1
235985275,1072805036,5
235985275,1073116395,4
235985275,1073120403,6
235985275,1073120513,6
235985275,1073457310,5
235985275,1073474207,1
235985275,1073495846,1
235985275,1073557005,1
235985275,1073897808,4
235985275,1103576992,4
235985275,1104146655,1
235985275,1104491936,2
235985275,1104824502,1
235985275,1104824699,3
235985275,1104832963,15
235985275,1104837598,1
235985275,1105178570,1
235985275,1105277680,1
235985275,1135173449,1
235985275,1135518161,4
235985275,1135639185,1
235985275,1135643372,2
235985275,1135648698,1
235985275,1135859119,3
235985275,1135863582,1
235985275,1135863959,1
235985275,1135872491,1
235985275,1135979897,1
235985275,1136545637,2
235985275,1136545839,1
235985275,1164187272,3
235985275,1166674437,1
235985275,1166686904,1
235985275,1195658585,1
235985275,1197243068,2
235985275,1225605932,1
235985275,1250920325,6
235985275,1250924355,2
235985275,1259027455,1
235985275,1261129931,2
235985275,1279775029,1
235985275,1310831405,4
235985275,1310831585,3
235985275,1310831596,9
235985275,1321485893,3
235985275,1342194347,1
235985275,1345397641,4
235985275,1348380828,1
235985275,1348773541,1
235985275,1374731590,2
235985275,1413882984,1
235985275,1442176435,2
235985275,1443272825,2
235985275,1443946326,5
235985275,1446204202,1
235985275,1472520219,3
235985275,1475318548,3
235985275,1504621994,2
235985275,1534616031,6
235985275,1534616068,4
235985275,1536986964,1
235985275,1537327249,2
235985275,1537327732,1
235985275,1539758131,2
235985275,1568729235,2
235985275,5812979942,3
235985275,5812986472,1
235985275,5812986772,1
235985275,5813012769,9
235985275,5813013524,2
235985275,5813016553,1
235985275,5813041405,2
235985275,5813041510,58
235985275,5813046963,1
235985275,5813058338,2
235985275,5813069498,1
235985275,5813071231,7
235985275,5813079341,6
235985275,5813108066,1
235985275,5813128237,3
235985275,5813128431,1
235985275,5901220093,7
236330337,202916528,5
236330337,203598542,4
236330337,204962646,1
236330337,234292899,2
236330337,236331138,2
236330337,264986706,1
236330337,266536576,6
236330337,295820069,1
236330337,295827899,2
236330337,296851261,1
236330337,297183251,2
236330337,298405402,2
236330337,298927224,4
236330337,298944444,2
236330337,326521082,1
236330337,326525339,1
236330337,327203386,4
236330337,327730878,5
236330337,328930845,4
236330337,329102850,4
236330337,329289084,3
236330337,329772284,1
236330337,357569240,1
236330337,358424052,1
236330337,359637824,1
236330337,361364000,5
236330337,362507326,2
236330337,387913933,3
236330337,388012215,1
236330337,391155165,6
236330337,419639583,2
236330337,420842989,1
236330337,421357275,4
236330337,422191200,10
236330337,422876942,1
236330337,422877762,2
236330337,424236821,4
236330337,424577375,3
236330337,452029745,14
236330337,454089465,3
236330337,454939928,2
236330337,455456949,1
236330337,483245369,1
236330337,511806866,16
236330337,513788774,6
236330337,515307870,2
236330337,540112974,1
236330337,544956941,4
236330337,549385850,1
236330337,575319031,1
236330337,576208238,4
236330337,633541960,8
236330337,664943511,1
236330337,665332092,1
236330337,668716892,2
236330337,671345931,3
236330337,702389193,1
236330337,702536798,16
236330337,707539688,1
236330337,726283852,27
236330337,726352774,1
236330337,733203990,1
236330337,757396504,1
236330337,762222901,1
236330337,764800337,9
236330337,765145895,1
236330337,786691714,3
236330337,789765346,12
236330337,793128475,10
236330337,794945885,1
236330337,796175881,9
236330337,817678848,6
236330337,850760107,22
236330337,850764542,18
236330337,858030363,4
236330337,858047578,3
236330337,859714144,1
236330337,881220948,1
236330337,884916654,1
236330337,884916660,2
236330337,884921013,3
236330337,884921015,8
236330337,884921084,3
236330337,885253510,14
236330337,885253534,9
236330337,885257867,4
236330337,885257938,3
236330337,885262043,15
236330337,885262087,4
236330337,885262090,8
236330337,885262118,1
236330337,885262169,4
236330337,885262237,1
236330337,885262311,1
236330337,885594701,3
236330337,885598938,2
236330337,885599260,11
236330337,885939922,1
236330337,886280796,2
236330337,889414782,1
236330337,911578041,1
236330337,912147871,2
236330337,912191317,3
236330337,912583959,3
236330337,915273354,1
236330337,915273413,1
236330337,915273417,3
236330337,915605750,7
236330337,915605802,5
236330337,915605935,8
236330337,915605959,5
236330337,915606051,33
236330337,915610218,2
236330337,915610256,15
236330337,915610388,1
236330337,915610423,1
236330337,915610561,1
236330337,915610576,1
236330337,915610725,4
236330337,915610732,7
236330337,915610815,7
236330337,915614485,1
236330337,915614729,4
236330337,915619188,2
236330337,915619240,7
236330337,915946994,8
236330337,915947054,6
236330337,915951605,4
236330337,915951662,8
236330337,915960293,1
236330337,915960391,4
236330337,915964590,4
236330337,915964748,2
236330337,916288692,8
236330337,916292026,1
236330337,916296656,2
236330337,916296860,10
236330337,916301251,3
236330337,916305060,1
236330337,916305683,2
236330337,916305728,3
236330337,916628962,1
236330337,916629242,1
236330337,916642481,1
236330337,916646694,10
236330337,916646779,4
236330337,916651038,15
236330337,916651101,1
236330337,920441518,8
236330337,946300310,5
236330337,946304488,1
236330337,946308203,17
236330337,946641153,1
236330337,946641212,6
236330337,946645190,4
236330337,946645313,6
236330337,946658448,1
236330337,946662506,1
236330337,946977644,1
236330337,946978006,4
236330337,946990515,1
236330337,947003647,5
236330337,947003825,8
236330337,947340226,7
236330337,947663945,1
236330337,947664053,3
236330337,947681334,5
236330337,947681560,8
236330337,947681574,6
236330337,947685653,10
236330337,947996813,1
236330337,948030821,2
236330337,948333576,16
236330337,948346463,2
236330337,948363764,1
236330337,948372363,5
236330337,948704770,3
236330337,949015717,4
236330337,949045811,2
236330337,949054716,3
236330337,949710555,1
236330337,972633484,1
236330337,977002744,2
236330337,977335062,1
236330337,977352235,6
236330337,977697454,31
236330337,977995787,1
236330337,978004433,8
236330337,978042898,1
236330337,978345784,16
236330337,978345861,15
236330337,978366493,6
236330337,978370600,1
236330337,978673646,1
236330337,978681977,8
236330337,978686129,5
236330337,978720592,3
236330337,978724517,1
236330337,978724939,1
236330337,979027169,7
236330337,979031711,1
236330337,979052812,3
236330337,979065964,7
236330337,979066072,8
236330337,979069882,1
236330337,979070167,1
236330337,979368408,1
236330337,980089353,1
236330337,1005261219,22
236330337,1008693462,9
236330337,1008693605,8
236330337,1009038430,8
236330337,1009371529,24
236330337,1009371535,1
236330337,1009375310,2
236330337,1009375497,9
236330337,1009375665,2
236330337,1009375668,11
236330337,1009704231,1
236330337,1009708586,2
236330337,1009708603,23
236330337,1009712546,2
236330337,1009721053,2
236330337,1009725419,1
236330337,1009759779,1
236330337,1009768220,9
236330337,1010044978,2
236330337,1010057340,1
236330337,1010057814,2
236330337,1010437434,4
236330337,1010778549,7
236330337,1011068028,1
236330337,1012112398,10
236330337,1012475364,1
236330337,1014465588,1
236330337,1014474192,2
236330337,1033887446,1
236330337,1035393986,2
236330337,1036637638,1
236330337,1040056887,9
236330337,1040393594,1
236330337,1040410488,3
236330337,1040462388,1
236330337,1040742857,1
236330337,1041071176,3
236330337,1041075688,7
236330337,1041139886,3
236330337,1041148741,1
236330337,1041407681,1
236330337,1041446765,2
236330337,1041839564,3
236330337,1042116109,1
236330337,1042158998,1
236330337,1042448496,1
236330337,1044822631,8
236330337,1044918145,1
236330337,1071756308,16
236330337,1071760480,15
236330337,1071769518,1
236330337,1072106313,2
236330337,1072114822,1
236330337,1072455791,2
236330337,1072533704,7
236330337,1072533980,2
236330337,1072537722,2
236330337,1072779298,5
236330337,1072779568,2
236330337,1072865814,3
236330337,1072874511,3
236330337,1072878950,1
236330337,1073138372,4
236330337,1073461640,1
236330337,1076185604,4
236330337,1076285102,4
236330337,1093216022,1
236330337,1102804327,4
236330337,1103577592,9
236330337,1103810192,1
236330337,1103840073,11
236330337,1104155212,4
236330337,1104155523,1
236330337,1104215588,1
236330337,1104215633,1
236330337,1104595988,1
236330337,1104837227,4
236330337,1105955480,23
236330337,1133839128,1
236330337,1133890586,1
236330337,1134162552,5
236330337,1134503860,3
236330337,1134512331,1
236330337,1134849005,2
236330337,1134849078,5
236330337,1134883469,1
236330337,1135203194,2
236330337,1135229039,3
236330337,1135294306,5
236330337,1135535240,2
236330337,1135984965,1
236330337,1136273393,2
236330337,1164187272,6
236330337,1165305889,1
236330337,1165314688,1
236330337,1165660061,1
236330337,1166328873,1
236330337,1166565987,1
236330337,1166566237,1
236330337,1166674437,4
236330337,1166885674,5
236330337,1166890100,5
236330337,1167235569,1
236330337,1167235720,3
236330337,1167593263,10
236330337,1189891402,3
236330337,1196573821,7
236330337,1197251489,3
236330337,1197260134,1
236330337,1197587897,1
236330337,1198049989,3
236330337,1198373874,2
236330337,1198658803,16
236330337,1198749960,1
236330337,1199069208,12
236330337,1199383911,6
236330337,1220800405,1
236330337,1228993905,1
236330337,1229093930,1
236330337,1229309429,3
236330337,1229330932,1
236330337,1229421517,1
236330337,1229654578,4
236330337,1230004532,3
236330337,1250233662,2
236330337,1259653828,1
236330337,1260011966,1
236330337,1260128697,1
236330337,1260456689,2
236330337,1260470008,1
236330337,1261034874,1
236330337,1261039222,1
236330337,1261129711,3
236330337,1261130127,8
236330337,1261483769,2
236330337,1281622703,2
236330337,1291029722,1
236330337,1291142212,2
236330337,1310494524,3
236330337,1310822912,1
236330337,1354243345,1
236330337,1570111396,2
236330337,5812980148,3
236330337,5812986472,11
236330337,5813009882,3
236330337,5813010807,2
236330337,5813010809,4
236330337,5813010828,12
236330337,5813012769,11
236330337,5813014777,7
236330337,5813015963,17
236330337,5813016287,4
236330337,5813016320,1
236330337,5813016568,4
236330337,5813019588,8
236330337,5813020684,3
236330337,5813020698,2
236330337,5813022950,2
236330337,5813026514,6
236330337,5813037866,1
236330337,5813037881,10
236330337,5813039999,2
236330337,5813040000,3
236330337,5813041405,16
