bodyId,instance,type,pre,post,downstream,upstream,mito,size,status,cropped,statusLabel,cellBodyFiber,somaRadius,somaLocation,roiInfo,notes,inputRois,outputRois
1351104854,,,0,10,0,10,0,297910,Orphan,,Orphan hotknife,,,,"{'CX': {'post': 10}, 'FB': {'post': 10}, 'FBl4': {'post': 10}, 'FB-column3': {'post': 10}}",,"['CX', 'FB', 'FB-column3', 'FBl4']",[]
1351105068,,,2,0,10,0,0,630140,Orphan,,Orphan hotknife,,,,"{'CX': {'pre': 2, 'downstream': 10}, 'FB': {'pre': 2, 'downstream': 10}, 'FBl4': {'pre': 2, 'downstream': 10}, 'FB-column3': {'pre': 2, 'downstream': 10}}",,[],"['CX', 'FB', 'FB-column3', 'FBl4']"
1351113402,,,0,10,0,10,0,413026,Orphan,,Orphan,,,,"{'CX': {'post': 10}, 'FB': {'post': 10}, 'FBl4': {'post': 7}, 'FBl3': {'post': 3}}",,"['CX', 'FB', 'FBl3', 'FBl4']",[]
1351135153,,,1,10,5,10,0,448757,Assign,,0.5assign,,,,"{'CX': {'pre': 1, 'post': 10, 'downstream': 5, 'upstream': 10}, 'FB': {'pre': 1, 'post': 10, 'downstream': 5, 'upstream': 10}, 'FBl4': {'pre': 1, 'post': 10, 'downstream': 5, 'upstream': 10}}",,"['CX', 'FB', 'FBl4']","['CX', 'FB', 'FBl4']"
1351147804,,,0,11,0,11,0,234604,Assign,,0.5assign,,,,"{'CX': {'post': 11}, 'FB': {'post': 11}, 'FBl4': {'post': 11}}",,"['CX', 'FB', 'FBl4']",[]
1351147979,,,0,17,0,17,0,222409,Orphan,,Orphan,,,,"{'CX': {'post': 17}, 'FB': {'post': 17}, 'FBl4': {'post': 17}}",,"['CX', 'FB', 'FBl4']",[]
1351148240,,,0,13,0,13,0,244036,Orphan,,Orphan,,,,"{'CX': {'post': 13}, 'FB': {'post': 13}, 'FBl4': {'post': 13}}",,"['CX', 'FB', 'FBl4']",[]
1351160845,,,0,10,0,10,0,74650,Assign,,0.5assign,,,,"{'CX': {'post': 10}, 'FB': {'post': 10}, 'FBl4': {'post': 10}}",,"['CX', 'FB', 'FBl4']",[]
1351160910,,,0,11,0,11,0,117649,Assign,,0.5assign,,,,"{'CX': {'post': 11}, 'FB': {'post': 11}, 'FBl4': {'post': 8}, 'FBl5': {'post': 3}}",,"['CX', 'FB', 'FBl4', 'FBl5']",[]
1351161023,,,0,15,0,15,0,435615,Orphan,,Orphan,,,,"{'CX': {'post': 15}, 'FB': {'post': 15}, 'FBl5': {'post': 2}, 'FBl4': {'post': 13}}",,"['CX', 'FB', 'FBl4', 'FBl5']",[]
