bodyId,roi,pre,post,downstream,upstream,mito
850829072,NotPrimary,0,4,0,4,8
850829072,PB,0,82,0,82,5
850829072,PB(L1),0,16,0,16,1
850829072,PB(L2),0,64,0,64,4
850829072,PB(L3),0,2,0,2,0
850829248,CX,96,484,674,484,68
850829248,FB,62,50,452,50,22
850829248,FBl1,62,50,452,50,22
850829248,IB,0,1,0,1,0
850829248,INP,0,1,0,1,0
850829248,NO,34,319,222,319,38
850829248,NO(R),34,319,222,319,38
850829248,NO3(R),34,319,222,319,38
850829248,NotPrimary,0,3,0,3,17
850829248,PB,0,115,0,115,8
850829248,PB(L1),0,62,0,62,6
850829248,PB(L2),0,50,0,50,2
850829248,PB(L3),0,3,0,3,0
850829248,VES(R),0,1,0,1,0
850829248,VMNP,0,1,0,1,0
850855138,ATL(L),0,2,0,2,1
850855138,CX,7,2399,22,2399,112
850855138,FB,6,1758,17,1758,99
850855138,FBl1,0,76,0,76,6
850855138,FBl2,0,129,0,129,8
850855138,FBl3,0,34,0,34,8
850855138,FBl4,5,528,13,528,28
850855138,FBl5,1,905,4,905,47
850855138,FBl6,0,86,0,86,2
850855138,INP,0,2,0,2,1
850855138,LAL(-GA)(R),433,93,3203,93,57
850855138,LAL(R),433,93,3203,93,57
850855138,LX(R),433,93,3203,93,57
850855138,NotPrimary,0,1,0,1,39
850855138,PB,1,641,5,641,13
850855138,PB(L3),1,300,5,300,4
850855138,PB(L4),0,340,0,340,9
850855138,PB(L5),0,1,0,1,0
850855138,mALT(L),0,1,0,1,2
851110676,ATL(R),47,610,356,610,48
851110676,"CRE(-ROB,-RUB)(R)",55,54,558,54,16
851110676,CRE(R),55,54,558,54,16
851110676,CX,0,3,0,3,1
851110676,IB,9,170,61,170,17
851110676,INP,111,834,975,834,81
851110676,LAL(-GA)(R),80,49,847,49,27
851110676,LAL(R),80,49,847,49,27
851110676,LX(R),80,49,847,49,27
851110676,NotPrimary,0,0,0,0,8
851110676,PB,0,3,0,3,1
851110676,PB(R3),0,3,0,3,1
851110676,SIP(R),6,29,37,29,5
851110676,SMP(R),6,74,42,74,8
851110676,SNP(R),12,103,79,103,13
851110676,SPS(R),3,6,7,6,10
851110676,VMNP,3,6,7,6,10
851114700,ATL(L),0,27,0,27,2
851114700,ATL(R),23,460,136,460,35
851114700,"CRE(-ROB,-RUB)(R)",68,25,631,25,17
851114700,CRE(R),68,25,631,25,17
851114700,CX,0,3,0,3,0
851114700,IB,43,465,290,465,67
851114700,ICL(R),1,24,7,24,6
851114700,INP,135,1001,1064,1001,127
851114700,LAL(-GA)(R),272,117,2125,117,82
851114700,LAL(R),272,117,2125,117,82
851114700,LX(R),272,117,2125,117,82
851114700,NotPrimary,0,0,0,0,9
851114700,PB,0,3,0,3,0
851114700,PB(R3),0,3,0,3,0
851114700,SMP(R),7,51,42,51,8
851114700,SNP(R),7,51,42,51,8
851114700,SPS(R),34,121,221,121,43
851114700,VES(R),19,10,120,10,11
851114700,VMNP,53,131,341,131,54
851170296,CX,38,183,194,183,20
851170296,FB,22,25,124,25,7
851170296,FBl1,22,25,124,25,7
851170296,NO,16,107,70,107,10
851170296,NO(R),16,107,70,107,10
851170296,NO3(R),16,107,70,107,10
851170296,NotPrimary,0,0,0,0,7
851170296,PB,0,51,0,51,3
851170296,PB(L2),0,2,0,2,0
851170296,PB(L3),0,49,0,49,3
851200326,CX,427,2654,3386,2654,222
851200326,FB,427,2654,3386,2654,222
851200326,FB-column3,237,443,1987,443,42
851200326,FBl1,1,73,5,73,5
851200326,FBl2,0,2,0,2,1
851200326,FBl3,0,1,0,1,0
851200326,FBl4,0,9,0,9,2
851200326,FBl6,2,4,18,4,2
851200326,FBl7,85,308,721,308,23
851200326,FBl8,319,2056,2523,2056,168
851200326,FBl9,20,201,119,201,19
851200326,ICL(L),0,2,0,2,4
851200326,INP,0,5,0,5,4
851200326,NotPrimary,1,5,1,5,40
851200326,SCL(L),0,3,0,3,0
851200326,SMP(R),0,3,0,3,2
851200326,SNP(R),0,3,0,3,2
851493896,BU(R),0,1,0,1,2
851493896,CX,5,3170,18,3170,77
851493896,FB,3,2887,13,2887,69
851493896,FB-column3,2,2432,6,2432,62
851493896,FBl1,0,208,0,208,4
851493896,FBl2,0,266,0,266,6
851493896,FBl3,0,46,0,46,3
851493896,FBl4,3,970,13,970,32
851493896,FBl5,0,1282,0,1282,24
851493896,FBl6,0,115,0,115,0
851493896,LAL(-GA)(R),331,99,2429,99,50
851493896,LAL(R),331,99,2429,99,50
851493896,LX(R),331,100,2429,100,52
851493896,NotPrimary,0,2,0,2,38
851493896,PB,2,283,5,283,8
851493896,PB(L1),2,254,5,254,8
851493896,PB(L2),0,2,0,2,0
851493896,PB(R1),0,27,0,27,0
852236918,ATL(L),138,121,1299,121,36
852236918,ATL(R),102,87,1007,87,27
852236918,CA(L),0,1,0,1,1
852236918,CRE(-RUB)(L),37,327,230,327,78
852236918,CRE(L),37,327,230,327,78
852236918,CX,1,2,4,2,1
852236918,IB,228,164,2056,164,60
852236918,INP,505,699,4592,699,201
852236918,LAL(L),24,151,151,151,33
852236918,LX(L),24,151,151,151,33
852236918,MB(L),0,1,0,1,1
852236918,NotPrimary,1,4,1,4,29
852236918,PB,1,2,4,2,1
852236918,PB(R3),1,2,4,2,1
852236918,SMP(L),8,59,41,59,28
852236918,SNP(L),8,59,41,59,28
