seed,model,task,split,T,noise_std,epochs_ran,final_train_loss,best_val_loss,trainable_parameter_count,frozen_edge_count,recurrent_parameter_count,trainable_recurrent_parameter_count,recurrent_train_mode,K,latency_ms_per_sequence,mse,heading_angular_error,position_rmse,final_home_vector_cosine,final_displacement_error,bump_mse,heading_bump_angular_error,home_bearing_angular_error,home_distance_rmse,final_home_bearing_angular_error,final_home_distance_error,drift_slope_vs_T
0,weight_shuffle,cx_polar_bump,test,100,0.0,20,0.36546600619448893,0.3663061149418354,22943,511930,511930,0,frozen,3,0.58781294687833,0.5419916063547134,1.3136351108551025,11.422552108764648,0.2586594223976135,14.58928394317627,0.07420545071363449,1.3136351108551025,0.9395204782485962,11.422552108764648,1.2380725145339966,14.58928394317627,0.10368571553911483
0,weight_shuffle,cx_polar_bump,test,200,0.0,20,0.36546600619448893,0.3663061149418354,22943,511930,511930,0,frozen,3,0.58781294687833,0.8107848912477493,1.4434183835983276,19.120288848876953,0.1538694202899933,23.846439361572266,0.07847707718610764,1.4434183835983276,1.1193336248397827,19.120288848876953,1.3723899126052856,23.846439361572266,0.10368571553911483
0,weight_shuffle,cx_polar_bump,test_noise,200,0.0,20,0.36546600619448893,0.3663061149418354,22943,511930,511930,0,frozen,3,0.58781294687833,0.8006022050976753,1.4431275129318237,18.798568725585938,0.19621247053146362,23.901226043701172,0.07843668758869171,1.4431275129318237,1.1167364120483398,18.798568725585938,1.318902611732483,23.901226043701172,0.10368571553911483
0,weight_shuffle,cx_polar_bump,test_noise,200,0.05,20,0.36546600619448893,0.3663061149418354,22943,511930,511930,0,frozen,3,0.58781294687833,0.8002828732132912,1.4446053504943848,18.757349014282227,0.1909981369972229,23.84440040588379,0.07839735597372055,1.4446053504943848,1.121834635734558,18.757349014282227,1.3250558376312256,23.84440040588379,0.10368571553911483
0,weight_shuffle,cx_polar_bump,test_noise,200,0.1,20,0.36546600619448893,0.3663061149418354,22943,511930,511930,0,frozen,3,0.58781294687833,0.7992871068418026,1.447779655456543,18.61916732788086,0.1840590089559555,23.658645629882812,0.07837733626365662,1.447779655456543,1.13740873336792,18.61916732788086,1.3332546949386597,23.658645629882812,0.10368571553911483
0,weight_shuffle,cx_polar_bump,test_noise,200,0.2,20,0.36546600619448893,0.3663061149418354,22943,511930,511930,0,frozen,3,0.58781294687833,0.8167124018073082,1.4718395471572876,18.16887855529785,0.1500997692346573,23.04692268371582,0.07951731234788895,1.4718395471572876,1.2115001678466797,18.16887855529785,1.3796448707580566,23.04692268371582,0.10368571553911483
0,no_recurrence,cx_polar_bump,test,50,0.0,20,0.4628187059601651,0.46591363847255707,22943,511930,511930,0,frozen,3,0.5860746937514705,0.46076746471226215,1.168185830116272,6.930776119232178,0.3055068254470825,8.161199569702148,0.07560832798480988,1.168185830116272,0.8094909191131592,6.930776119232178,1.1829655170440674,8.161199569702148,0.10637555939810615
0,no_recurrence,cx_polar_bump,test,100,0.0,20,0.4628187059601651,0.46591363847255707,22943,511930,511930,0,frozen,3,0.5860746937514705,0.617666132748127,1.3578393459320068,11.735913276672363,0.2086758315563202,14.987074851989746,0.07970738410949707,1.3578393459320068,1.0276025533676147,11.735913276672363,1.3017973899841309,14.987074851989746,0.10637555939810615
0,no_recurrence,cx_polar_bump,test,200,0.0,20,0.4628187059601651,0.46591363847255707,22943,511930,511930,0,frozen,3,0.5860746937514705,0.8781723082065582,1.4696779251098633,19.52436637878418,0.1286812722682953,24.41895294189453,0.08207689225673676,1.4696779251098633,1.190415859222412,19.52436637878418,1.403671145439148,24.41895294189453,0.10637555939810615
0,no_recurrence,cx_polar_bump,test_noise,200,0.0,20,0.4628187059601651,0.46591363847255707,22943,511930,511930,0,frozen,3,0.5860746937514705,0.8682713359594345,1.469089388847351,19.20261001586914,0.16068512201309204,24.41152000427246,0.08202482759952545,1.469089388847351,1.188413143157959,19.20261001586914,1.3654190301895142,24.41152000427246,0.10637555939810615
