io,arm,variant,seed,fraction,epoch,train_loss,val_auprc,val_loss
bio,spectrum,standard,3,10,13,0.2992426976561546,0.8658,0.818
bio,spectrum,standard,3,10,14,0.2998259365558624,0.8772,0.7179
bio,spectrum,standard,3,10,15,0.2866960316896438,0.8959,0.7461
bio,spectrum,standard,3,10,16,0.2745413854718208,0.8939,0.6848
bio,dense,standard,1,10,1,1.2844658643007278,0.7022,3.3299
bio,dense,standard,1,10,2,1.2931825891137123,0.8572,1.1282
bio,dense,standard,1,10,3,0.6049619317054749,0.7816,1.2854
bio,dense,standard,1,10,4,0.4773505255579948,0.691,0.7269
bio,dense,standard,1,10,5,0.490315742790699,0.8291,0.7002
bio,dense,standard,1,10,6,0.4257108047604561,0.8227,0.8862
bio,dense,standard,1,10,7,0.4153677076101303,0.7083,0.7158
bio,dense,standard,1,10,8,0.4598405361175537,0.8264,0.7365
bio,dense,standard,1,10,9,0.433483362197876,0.822,0.8539
bio,dense,standard,1,10,10,0.427112802863121,0.7857,0.679
bio,dense,standard,1,10,11,0.4141972213983536,0.7761,0.8535
bio,dense,standard,1,10,12,0.4009940475225448,0.789,0.6918
bio,dense,standard,1,10,13,0.3964161947369575,0.8487,0.763
bio,dense,standard,1,10,14,0.3981163129210472,0.828,0.6845
bio,dense,standard,1,10,15,0.3869508802890777,0.8148,0.8309
bio,dense,standard,1,10,16,0.3998686745762825,0.7076,0.6763
bio,dense,standard,1,10,17,0.4043350294232368,0.7192,0.7402
bio,dense,standard,1,10,18,0.3931233361363411,0.7501,0.7103
bio,dense,standard,1,10,19,0.3912286162376404,0.8306,0.7196
bio,dense,standard,1,10,20,0.3934213519096374,0.7588,0.7291
bio,dense,standard,1,10,21,0.3911956399679184,0.7579,0.7138
bio,dense,standard,1,10,22,0.3919995650649071,0.7773,0.7078
bio,dense,standard,5,10,1,1.194724664092064,0.8351,0.9581
bio,dense,standard,5,10,2,0.310863234102726,0.8067,0.814
bio,dense,standard,5,10,3,0.303894393146038,0.7934,0.7742
bio,dense,standard,5,10,4,0.3100918009877205,0.8203,0.7355
bio,dense,standard,5,10,5,0.3403441533446312,0.8219,0.7459
bio,dense,standard,5,10,6,0.324876144528389,0.8083,1.0198
bio,dense,standard,5,10,7,0.3288331925868988,0.7733,0.6895
bio,dense,standard,5,10,8,0.3072110638022423,0.7937,0.9993
bio,dense,standard,5,10,9,0.3134911805391311,0.7633,0.7114
bio,dense,standard,5,10,10,0.3084857985377311,0.7898,0.8728
bio,dense,standard,5,10,11,0.3035527989268303,0.7541,0.7461
bio,dense,standard,5,10,12,0.3008566796779632,0.7968,0.8208
bio,dense,standard,5,10,13,0.3007601350545883,0.7551,0.7173
generic,connectome,standard,3,10,1,0.523668609559536,0.9406,0.6176
generic,connectome,standard,3,10,2,0.2175362929701805,0.9643,0.3476
generic,connectome,standard,3,10,3,0.1486993450671434,0.976,0.3327
generic,connectome,standard,3,10,4,0.1216922551393508,0.9684,0.6391
generic,connectome,standard,3,10,5,0.1446255762130022,0.9687,0.2726
generic,connectome,standard,3,10,6,0.1226686798036098,0.9764,0.2363
generic,connectome,standard,3,10,7,0.1261377297341823,0.9829,0.4397
generic,connectome,standard,3,10,8,0.1337065771222114,0.9799,0.2333
generic,connectome,standard,3,10,9,0.1295992862433195,0.9825,0.225
generic,connectome,standard,3,10,10,0.0906991716474294,0.9824,0.2914
generic,connectome,standard,3,10,11,0.1126118302345275,0.9826,0.2461
generic,connectome,standard,3,10,12,0.084455981850624,0.9788,0.2359
generic,connectome,standard,3,10,13,0.1079235598444938,0.9819,0.3941
generic,connectome,standard,3,10,14,0.0933997444808483,0.9825,0.3518
generic,connectome,standard,3,10,15,0.0869469940662384,0.9826,0.2265
generic,degree,standard,1,10,1,0.8344311937689781,0.9692,0.5102
generic,degree,standard,1,10,2,0.6236933246254921,0.984,0.7265
generic,degree,standard,1,10,3,0.5988808572292328,0.9473,0.3811
generic,degree,standard,1,10,4,0.2300633788108825,0.9767,0.3137
generic,degree,standard,1,10,5,0.1753056943416595,0.9731,0.5319
generic,degree,standard,1,10,6,0.1865304987877607,0.9802,0.2912
generic,degree,standard,1,10,7,0.1650712937116623,0.9686,0.2734
generic,degree,standard,1,10,8,0.1674530059099197,0.9827,0.3111
generic,degree,standard,1,10,9,0.1294252946972847,0.9833,0.3124
generic,degree,standard,1,10,10,0.1275893989950418,0.9801,0.3038
generic,degree,standard,1,10,11,0.1348748560994863,0.9822,0.2712
generic,degree,standard,1,10,12,0.109657447785139,0.9787,0.2609
generic,degree,standard,1,10,13,0.1038319822400808,0.9813,0.2361
generic,degree,standard,1,10,14,0.1105684004724025,0.9796,0.2457
generic,degree,standard,1,10,15,0.1051979679614305,0.9809,0.2617
generic,degree,standard,1,10,16,0.1032372061163187,0.9792,0.2627
generic,degree,standard,1,10,17,0.1034615337848663,0.9806,0.2788
generic,degree,standard,1,10,18,0.089098947122693,0.9784,0.2517
generic,degree,standard,1,10,19,0.1166405286639928,0.9855,0.3216
generic,degree,standard,5,10,1,0.547727108001709,0.9244,0.5527
generic,degree,standard,5,10,2,0.3809329867362976,0.9674,0.6382
generic,degree,standard,5,10,3,0.2947982400655746,0.983,0.3795
generic,degree,standard,5,10,4,0.1809011586010456,0.9207,0.4792
generic,degree,standard,5,10,5,0.3734619356691837,0.9735,0.4259
generic,degree,standard,5,10,6,0.1797360852360725,0.9696,0.2762
generic,degree,standard,5,10,7,0.1878661513328552,0.9841,0.4419
generic,degree,standard,5,10,8,0.2212443612515926,0.9658,0.3085
generic,degree,standard,5,10,9,0.1440898850560188,0.9845,0.263
generic,degree,standard,5,10,10,0.1252081282436847,0.98,0.3024
generic,degree,standard,5,10,11,0.1262444239109754,0.9752,0.2421
generic,degree,standard,5,10,12,0.1569638885557651,0.9851,0.4442
generic,degree,standard,5,10,13,0.1475369893014431,0.9782,0.2588
generic,degree,standard,5,10,14,0.1193403322249651,0.9751,0.3043
generic,degree,standard,5,10,15,0.1216384824365377,0.9782,0.3409
generic,degree,standard,5,10,16,0.1180386003106832,0.9816,0.2274
generic,degree,standard,5,10,17,0.1318528074771165,0.9777,0.2363
generic,degree,standard,5,10,18,0.1297144796699285,0.9812,0.3035
generic,degree,standard,5,10,19,0.0966706741601228,0.9792,0.2273
generic,degree,standard,5,10,20,0.1048344261944294,0.9801,0.27
generic,degree,standard,5,10,21,0.1069627646356821,0.9779,0.395
generic,degree,standard,5,10,22,0.1228287611156702,0.9801,0.2287
generic,degree,standard,5,10,23,0.1137908566743135,0.9801,0.2751
generic,degree,standard,5,10,24,0.1202738098800182,0.9803,0.3114
generic,degree,standard,5,10,25,0.1163610871881246,0.9764,0.2616
generic,random,standard,3,10,1,0.5894660800695419,0.8782,1.7432
generic,random,standard,3,10,2,0.7799930647015572,0.985,0.7248
generic,random,standard,3,10,3,0.2930030673742294,0.9673,0.3473
generic,random,standard,3,10,4,0.1910369805991649,0.9591,0.7781
generic,random,standard,3,10,5,0.2157365605235099,0.9748,0.2964
generic,random,standard,3,10,6,0.1350754033774137,0.9808,0.3957
generic,random,standard,3,10,7,0.1302010416984558,0.9831,0.2482
generic,random,standard,3,10,8,0.1082540489733219,0.9732,0.4288
generic,random,standard,3,10,9,0.104689035564661,0.9845,0.2385
generic,random,standard,3,10,10,0.1197809614241123,0.983,0.2279
generic,random,standard,3,10,11,0.1162492632865905,0.9862,0.3896
generic,random,standard,3,10,12,0.1096183843910694,0.9796,0.25
generic,random,standard,3,10,13,0.1312237456440925,0.9809,0.4272
generic,random,standard,3,10,14,0.1143524590879678,0.9847,0.2029
generic,random,standard,3,10,15,0.1130215246230363,0.9855,0.3965
generic,random,standard,3,10,16,0.095031538978219,0.9853,0.2062
generic,random,standard,3,10,17,0.1033048219978809,0.9831,0.2617
generic,random,standard,3,10,18,0.0940844379365444,0.9832,0.3036
generic,random,standard,3,10,19,0.0881904000416398,0.9835,0.2169
generic,random,standard,3,10,20,0.0993229281157255,0.9843,0.276
generic,spectrum,standard,1,10,1,3.9690132439136505,0.74,3.6826
generic,spectrum,standard,1,10,2,2.0206961780786514,0.9686,0.7073
generic,spectrum,standard,1,10,3,0.9542013704776764,0.9567,1.1935
generic,spectrum,standard,1,10,4,0.562559574842453,0.927,1.019
generic,spectrum,standard,1,10,5,1.4190019071102142,0.8175,1.398
generic,spectrum,standard,1,10,6,0.7403196319937706,0.6213,2.2021
generic,spectrum,standard,1,10,7,1.0853124558925629,0.793,1.892
generic,spectrum,standard,1,10,8,0.7879755422472954,0.8829,0.9123
generic,spectrum,standard,5,10,1,2.270682401955128,0.8323,4.1233
generic,spectrum,standard,5,10,2,1.9371148198843,0.5273,3.409
generic,spectrum,standard,5,10,3,1.3649582415819168,0.8471,1.1239
generic,spectrum,standard,5,10,4,0.3143714219331741,0.9031,0.64
generic,spectrum,standard,5,10,5,0.2954618707299232,0.9448,0.7059
generic,spectrum,standard,5,10,6,0.3118949308991432,0.9418,0.8376
generic,spectrum,standard,5,10,7,0.3000501468777656,0.9399,0.9405
generic,spectrum,standard,5,10,8,0.3568810820579529,0.9403,0.651
generic,spectrum,standard,5,10,9,0.3901555389165878,0.9412,0.8108
generic,spectrum,standard,5,10,10,0.5799802094697952,0.7252,0.7317
generic,dense,standard,3,10,1,2.827555283904076,0.6299,4.2251
generic,dense,standard,3,10,2,1.022576667368412,0.6529,0.9482
generic,dense,standard,3,10,3,0.4930017814040184,0.911,0.9473
generic,dense,standard,3,10,4,0.2890869379043579,0.9473,0.6597
generic,dense,standard,3,10,5,0.3076718375086784,0.7089,0.8423
generic,dense,standard,3,10,6,0.3895798400044441,0.9446,1.1163
generic,dense,standard,3,10,7,0.3049403242766857,0.929,0.7223
generic,dense,standard,3,10,8,0.3203218802809715,0.914,1.0599
generic,dense,standard,3,10,9,0.3393663689494133,0.6716,0.7266
generic,dense,standard,3,10,10,0.3443200141191482,0.9336,1.0973
bio,adapter_only,standard,1,10,1,0.3916050642728805,0.8422,0.6007
bio,adapter_only,standard,1,10,2,0.3813343495130539,0.8593,0.6197
bio,adapter_only,standard,1,10,3,0.3722226172685623,0.8687,0.6135
bio,adapter_only,standard,1,10,4,0.3643285781145096,0.8765,0.6088
bio,adapter_only,standard,1,10,5,0.3573651239275932,0.8826,0.603
bio,adapter_only,standard,1,10,6,0.3507896736264229,0.8871,0.5959
bio,adapter_only,standard,1,10,7,0.3449331969022751,0.8956,0.5995
bio,adapter_only,standard,1,10,8,0.3390519171953201,0.9024,0.6037
bio,adapter_only,standard,1,10,9,0.3337988033890724,0.9079,0.6046
bio,adapter_only,standard,1,10,10,0.328921265900135,0.9097,0.5975
bio,adapter_only,standard,1,10,11,0.3245688453316688,0.9131,0.595
bio,adapter_only,standard,1,10,12,0.3204844743013382,0.9171,0.5973
bio,adapter_only,standard,1,10,13,0.3168838396668434,0.9206,0.5978
bio,adapter_only,standard,1,10,14,0.3132422044873237,0.9216,0.5912
bio,adapter_only,standard,1,10,15,0.3095353096723556,0.9246,0.5925
bio,adapter_only,standard,1,10,16,0.3066824227571487,0.9267,0.5906
bio,adapter_only,standard,1,10,17,0.3035820201039314,0.929,0.5898
bio,adapter_only,standard,1,10,18,0.3008670806884765,0.931,0.5878
bio,adapter_only,standard,1,10,19,0.2979213669896126,0.932,0.582
bio,adapter_only,standard,1,10,20,0.2950967401266098,0.9342,0.5801
bio,adapter_only,standard,1,10,21,0.2925764918327331,0.9353,0.5748
bio,adapter_only,standard,1,10,22,0.2898838892579078,0.9366,0.5706
bio,adapter_only,standard,1,10,23,0.2873442769050598,0.9385,0.5686
bio,adapter_only,standard,1,10,24,0.2851635739207268,0.9401,0.5652
bio,adapter_only,standard,1,10,25,0.2828906327486038,0.9443,0.5696
bio,adapter_only,standard,1,10,26,0.2800794988870621,0.9445,0.5608
bio,adapter_only,standard,1,10,27,0.2775687277317047,0.9443,0.5512
bio,adapter_only,standard,1,10,28,0.27494702860713,0.9457,0.5459
bio,adapter_only,standard,1,10,29,0.2725917249917984,0.9479,0.542
bio,adapter_only,standard,1,10,30,0.2701412215828895,0.9517,0.5389
bio,adapter_only,standard,5,10,1,0.325819581747055,0.8522,0.578
bio,adapter_only,standard,5,10,2,0.3159321770071983,0.8601,0.5718
bio,adapter_only,standard,5,10,3,0.3066928759217262,0.8733,0.5793
bio,adapter_only,standard,5,10,4,0.2997549474239349,0.8893,0.5933
bio,adapter_only,standard,5,10,5,0.2922403737902641,0.8948,0.5904
bio,adapter_only,standard,5,10,6,0.2865819036960602,0.8978,0.5853
bio,adapter_only,standard,5,10,7,0.2810905501246452,0.8969,0.5741
bio,adapter_only,standard,5,10,8,0.2763572111725807,0.9024,0.5763
bio,connectome,standard,1,25,1,0.6810478627681732,0.8928,1.4766
bio,connectome,standard,1,25,2,0.339990384876728,0.9238,0.4712
bio,connectome,standard,1,25,3,0.2536482259631157,0.9599,0.3384
bio,connectome,standard,1,25,4,0.2124232500791549,0.9793,0.3464
bio,connectome,standard,1,25,5,0.2087465360760688,0.9748,0.2956
bio,connectome,standard,1,25,6,0.1709841579198837,0.9881,0.308
bio,connectome,standard,1,25,7,0.1679437309503555,0.9865,0.4105
bio,connectome,standard,1,25,8,0.1868169270455837,0.9844,0.2531
bio,connectome,standard,1,25,9,0.1493558257818222,0.9863,0.2138
bio,connectome,standard,1,25,10,0.1363478936254978,0.9858,0.237
bio,connectome,standard,1,25,11,0.1352485716342926,0.9833,0.2204
bio,connectome,standard,1,25,12,0.1299345709383487,0.9865,0.1839
bio,connectome,standard,1,25,13,0.1279803246259689,0.9851,0.2514
bio,connectome,standard,1,25,14,0.1227690979838371,0.9856,0.2557
bio,connectome,standard,1,25,15,0.147019737958908,0.9849,0.2321
bio,connectome,standard,1,25,16,0.1511070571839809,0.9865,0.2942
bio,connectome,standard,1,25,17,0.1339733451604843,0.9846,0.1939
bio,connectome,standard,1,25,18,0.124532101303339,0.9843,0.2107
bio,connectome,standard,5,25,1,0.4716597139835358,0.9539,0.7593
bio,connectome,standard,5,25,2,0.2365767419338226,0.9609,0.3753
bio,connectome,standard,5,25,3,0.190419428050518,0.9772,0.3348
bio,connectome,standard,5,25,4,0.1647378422319889,0.9845,0.2846
bio,connectome,standard,5,25,5,0.1659453369677067,0.9877,0.3378
bio,connectome,standard,5,25,6,0.1793525211513042,0.9825,0.2716
bio,connectome,standard,5,25,7,0.1488377727568149,0.9719,0.312
bio,connectome,standard,5,25,8,0.1762982793152332,0.9799,0.3375
bio,connectome,standard,5,25,9,0.1445694580674171,0.9865,0.2383
bio,connectome,standard,5,25,10,0.1458634205162525,0.9853,0.46
bio,connectome,standard,5,25,11,0.1589091479778289,0.9753,0.2661
bio,connectome,standard,5,25,12,0.1774444386363029,0.9818,0.2377
bio,connectome,standard,5,25,13,0.1550114624202251,0.986,0.3162
bio,connectome,standard,5,25,14,0.1284201119095087,0.9849,0.2186
bio,connectome,standard,5,25,15,0.1319904454052448,0.9811,0.2345
bio,connectome,standard,5,25,16,0.1558097884058952,0.9823,0.3065
bio,connectome,standard,5,25,17,0.1324244916439056,0.9819,0.2982
bio,connectome,standard,5,25,18,0.1310971118509769,0.9765,0.3869
bio,connectome,standard,5,25,19,0.13641297519207,0.9857,0.2518
bio,connectome,standard,5,25,20,0.1482655242085457,0.986,0.2242
bio,connectome,graded_ln,3,25,1,1.0408595204353333,0.8623,0.5926
bio,connectome,graded_ln,3,25,2,0.2771273106336593,0.9754,0.51
bio,connectome,graded_ln,3,25,3,0.2156132861971855,0.9544,0.3577
bio,connectome,graded_ln,3,25,4,0.1689681306481361,0.9728,0.2729
bio,connectome,graded_ln,3,25,5,0.1549744680523872,0.9842,0.2487
bio,connectome,graded_ln,3,25,6,0.1401801444590091,0.988,0.3415
bio,connectome,graded_ln,3,25,7,0.1401736736297607,0.9866,0.2284
bio,connectome,graded_ln,3,25,8,0.1357480138540268,0.9829,0.2108
bio,connectome,graded_ln,3,25,9,0.1308786191046237,0.988,0.2826
bio,connectome,graded_ln,3,25,10,0.1394158490002155,0.9763,0.244
bio,connectome,graded_ln,3,25,11,0.1432320959866047,0.9881,0.3361
bio,connectome,graded_ln,3,25,12,0.1403682686388492,0.9814,0.2372
bio,connectome,graded_ln,3,25,13,0.1321748100221157,0.9865,0.2359
bio,connectome,graded_ln,3,25,14,0.127278047055006,0.987,0.226
bio,degree,standard,1,25,1,0.8704045742750168,0.8838,1.2559
bio,degree,standard,1,25,2,0.3955756574869156,0.8578,0.5857
bio,degree,standard,1,25,3,0.2878807634115219,0.9708,0.3788
bio,degree,standard,1,25,4,0.2167768612504005,0.9771,0.3191
bio,degree,standard,1,25,5,0.2758742660284042,0.9506,0.3913
bio,degree,standard,1,25,6,0.2167361244559288,0.9817,0.3516
bio,degree,standard,1,25,7,0.1665857404470443,0.9866,0.3361
bio,degree,standard,1,25,8,0.1729232527315616,0.9736,0.287
bio,degree,standard,1,25,9,0.1862679451704025,0.9812,0.4038
bio,degree,standard,1,25,10,0.1706387400627136,0.9815,0.2452
bio,degree,standard,1,25,11,0.1710918724536895,0.9686,0.3258
bio,degree,standard,1,25,12,0.1621094800531864,0.9862,0.2679
bio,degree,standard,1,25,13,0.1526127934455871,0.9857,0.2236
bio,degree,standard,1,25,14,0.1573953613638878,0.9886,0.3232
bio,degree,standard,1,25,15,0.1664704769849777,0.9841,0.3065
bio,degree,standard,1,25,16,0.1510010577738285,0.9796,0.2471
bio,degree,standard,1,25,17,0.1404294341802597,0.9835,0.2047
bio,degree,standard,1,25,18,0.1346070900559425,0.986,0.22
bio,degree,standard,1,25,19,0.1353124514222145,0.983,0.2063
bio,degree,standard,1,25,20,0.1415651030838489,0.9864,0.2176
bio,degree,standard,1,25,21,0.1363157957792282,0.9817,0.2554
bio,degree,standard,1,25,22,0.1392327792942524,0.9866,0.3033
bio,degree,standard,1,25,23,0.1336537256836891,0.9843,0.2165
bio,degree,standard,5,25,1,0.9070986062288284,0.8964,1.1019
bio,degree,standard,5,25,2,0.4480079218745231,0.8548,0.5516
bio,degree,standard,5,25,3,0.3017871931195259,0.9363,0.414
bio,degree,standard,5,25,4,0.2222845897078514,0.9783,0.3222
bio,degree,standard,5,25,5,0.1830846719443798,0.973,0.4548
bio,degree,standard,5,25,6,0.1871902927756309,0.9869,0.2874
bio,degree,standard,5,25,7,0.1523607790470123,0.9743,0.3058
bio,degree,standard,5,25,8,0.185730767250061,0.979,0.3062
bio,degree,standard,5,25,9,0.1527699634432792,0.9793,0.2646
bio,degree,standard,5,25,10,0.1421367719769478,0.9857,0.2389
bio,degree,standard,5,25,11,0.1402749709784984,0.9832,0.2457
bio,degree,standard,5,25,12,0.1475113689899444,0.9858,0.3847
bio,degree,standard,5,25,13,0.1424596756696701,0.9818,0.2302
bio,degree,standard,5,25,14,0.139673238992691,0.9853,0.2836
bio,degree,standard,5,25,15,0.133506191521883,0.9854,0.2384
bio,degree,standard,5,25,16,0.1358894735574722,0.9818,0.2213
bio,degree,standard,5,25,17,0.1503709368407726,0.9845,0.2911
bio,degree,standard,5,25,18,0.1393884003162384,0.9843,0.3232
bio,degree,standard,5,25,19,0.1320757068693638,0.9865,0.2162
bio,degree,standard,5,25,20,0.1487103953957557,0.9841,0.2344
bio,degree,standard,5,25,21,0.1415863454341888,0.9859,0.2024
bio,degree,standard,5,25,22,0.1313424348831176,0.9824,0.2854
bio,degree,standard,5,25,23,0.1340266317129135,0.9853,0.2647
bio,degree,standard,5,25,24,0.1354740031063556,0.9765,0.3598
bio,degree,standard,5,25,25,0.1311044260859489,0.9858,0.1986
bio,degree,standard,5,25,26,0.123309027403593,0.9842,0.232
bio,degree,standard,5,25,27,0.1312454245984554,0.9848,0.2136
bio,degree,standard,5,25,28,0.119971852004528,0.9859,0.2194
bio,degree,standard,5,25,29,0.1232833184301853,0.9846,0.1892
bio,degree,standard,5,25,30,0.1193656854331493,0.9799,0.2399
bio,degree,graded_ln,3,25,1,0.662541851401329,0.8122,0.8539
bio,degree,graded_ln,3,25,2,0.2253082945942878,0.9808,0.4244
bio,degree,graded_ln,3,25,3,0.2501956582069397,0.9798,0.2604
bio,degree,graded_ln,3,25,4,0.161692027747631,0.9684,0.3073
bio,degree,graded_ln,3,25,5,0.1770418107509613,0.9715,0.2844
bio,degree,graded_ln,3,25,6,0.1534808211028576,0.9883,0.4083
bio,degree,graded_ln,3,25,7,0.1530531443655491,0.9889,0.3368
bio,degree,graded_ln,3,25,8,0.1451209723949432,0.9828,0.2203
bio,degree,graded_ln,3,25,9,0.1340095199644565,0.9896,0.2712
bio,degree,graded_ln,3,25,10,0.1363087505102157,0.986,0.2424
bio,degree,graded_ln,3,25,11,0.1667410552501678,0.989,0.2543
bio,degree,graded_ln,3,25,12,0.1395640730857849,0.9894,0.3387
bio,degree,graded_ln,3,25,13,0.141840822994709,0.9891,0.2509
bio,degree,graded_ln,3,25,14,0.1277567498385906,0.9875,0.1892
bio,degree,graded_ln,3,25,15,0.1375968538224697,0.9904,0.2211
bio,degree,graded_ln,3,25,16,0.1359952509403229,0.9813,0.2214
bio,degree,graded_ln,3,25,17,0.1285412907600402,0.987,0.2727
bio,degree,graded_ln,3,25,18,0.1390459388494491,0.9881,0.2106
bio,degree,graded_ln,3,25,19,0.11746636480093,0.9868,0.2148
bio,degree,graded_ln,3,25,20,0.1291290938854217,0.9872,0.1985
bio,random,standard,1,25,1,0.5215207636356354,0.8812,0.5291
bio,random,standard,1,25,2,0.2816077411174774,0.9752,0.3941
bio,random,standard,1,25,3,0.2033026427030563,0.9569,0.3749
bio,random,standard,1,25,4,0.2004271820187568,0.9874,0.2212
bio,random,standard,1,25,5,0.2257494039833545,0.9754,0.251
bio,random,standard,1,25,6,0.159605710208416,0.9856,0.2566
bio,random,standard,1,25,7,0.1565785162150859,0.9869,0.2697
